marka	model	donanim	motor	yakit	vites	fiyat	websitesi
Mercedes	E 350	3.0 258BG Exclusive	3	Dizel	Otomatik	547100	http://www.mercedes-benz.com.tr/
Mercedes	E 63 AMG	4.0 571BG Performance 4MATIC	4	Benzin	Otomatik	967000	http://www.mercedes-benz.com.tr/
Mercedes	E 63 S AMG	4.0 612BG Performance 4MATIC	4	Benzin	Otomatik	1075000	http://www.mercedes-benz.com.tr/
Mercedes	GLA 180	1.5 109BG AMG	1,5	Dizel	Otomatik	202800	http://www.mercedes-benz.com.tr/
Mercedes	GLA 180	1.5 109BG Urban	1,5	Dizel	Otomatik	198700	http://www.mercedes-benz.com.tr/
Mercedes	GLA 200	1.6 156BG AMG	1,6	Benzin	Otomatik	187000	http://www.mercedes-benz.com.tr/
Mercedes	GLA 200	1.6 156BG Urban	1,6	Benzin	Otomatik	183000	http://www.mercedes-benz.com.tr/
Mercedes	GLA 45 AMG	2.0 381BG Performance 4MATIC	2	Benzin	Otomatik	354600	http://www.mercedes-benz.com.tr/
Mercedes	GLC 220	2.2 170BG Style 4MATIC	2,2	Dizel	Otomatik	325700	http://www.mercedes-benz.com.tr/
Mercedes	GLC 250	2.0 211BG AMG 4MATIC	2	Benzin	Otomatik	313100	http://www.mercedes-benz.com.tr/
Mercedes	GLC 250	2.0 211BG Exclusive 4MATIC	2	Benzin	Otomatik	301400	http://www.mercedes-benz.com.tr/
Mercedes	GLC 250	2.0 211BG Style 4MATIC	2	Benzin	Otomatik	275700	http://www.mercedes-benz.com.tr/
Mercedes	GLC 250	2.2 204BG AMG 4MATIC	2,2	Dizel	Otomatik	397200	http://www.mercedes-benz.com.tr/
Mercedes	GLC 250	2.2 204BG Exclusive 4MATIC	2,2	Dizel	Otomatik	371000	http://www.mercedes-benz.com.tr/
Mercedes	GLC 250 Coupe	2.0 211BG AMG 4MATIC	2	Benzin	Otomatik	329600	http://www.mercedes-benz.com.tr/
Mercedes	GLC 250 Coupe	2.2 204BG AMG 4MATIC	2,2	Dizel	Otomatik	416900	http://www.mercedes-benz.com.tr/
Mercedes	GLE 250	2.2 204BG Style 4MATIC	2,2	Dizel	Otomatik	541200	http://www.mercedes-benz.com.tr/
Mercedes	GLE 350	3.0 258BG AMG 4MATIC	3	Dizel	Otomatik	643800	http://www.mercedes-benz.com.tr/
Mercedes	GLE 350	3.0 258BG Style 4MATIC	3	Dizel	Otomatik	629000	http://www.mercedes-benz.com.tr/
Mercedes	GLE 350 Coupe	3.0 258BG AMG 4MATIC	3	Dizel	Otomatik	718400	http://www.mercedes-benz.com.tr/
Mercedes	GLE 350 Coupe	3.0 258BG Style 4MATIC	3	Dizel	Otomatik	648700	http://www.mercedes-benz.com.tr/
Mercedes	GLE 63 AMG Coupe	5.5 557BG Performance	5,5	Benzin	Otomatik	1125600	http://www.mercedes-benz.com.tr/
Mercedes	GLE 63 S AMG Coupe	5.5 585BG Performance	5,5	Benzin	Otomatik	1209000	http://www.mercedes-benz.com.tr/
Mercedes	GLS 350	3.0 258BG Power 4MATIC	3	Dizel	Otomatik	730000	http://www.mercedes-benz.com.tr/
Mercedes	GLS 500	4.7 455BG Power 4MATIC	4,7	Benzin	Otomatik	843900	http://www.mercedes-benz.com.tr/
Mercedes	GLS 63 AMG	5.5 585BG Performance	5,5	Benzin	Otomatik	1169300	http://www.mercedes-benz.com.tr/
Mercedes	GT AMG	4.0 462BG Performance	4	Benzin	Otomatik	1224000	http://www.mercedes-benz.com.tr/
Mercedes	GT R AMG	4.0 462BG Performance	4	Benzin	Otomatik	1667700	http://www.mercedes-benz.com.tr/
Mercedes	GT S AMG	4.0 462BG Performance	4	Benzin	Otomatik	1394500	http://www.mercedes-benz.com.tr/
Mercedes	Maybach S 500	4.7 455BG Maybach	4,7	Benzin	Otomatik	1345900	http://www.mercedes-benz.com.tr/
Mercedes	Maybach S 500	4.7 455BG Maybach 4MATIC	4,7	Benzin	Otomatik	1381000	http://www.mercedes-benz.com.tr/
Mercedes	Maybach S 600	6.0 530BG Maybach	6	Benzin	Otomatik	1757500	http://www.mercedes-benz.com.tr/
Mercedes	S 300 Long	2.2 231BG Vizyon	2,2	Dizel	Otomatik	930200	http://www.mercedes-benz.com.tr/
Mercedes	S 350	3.0 258BG Short 4MATIC	3	Dizel	Otomatik	858200	http://www.mercedes-benz.com.tr/
Mercedes	S 350 Long	3.0 258BG Vizyon	3	Dizel	Otomatik	931100	http://www.mercedes-benz.com.tr/
Mercedes	S 350 Long	3.0 258BG Vizyon 4MATIC	3	Dizel	Otomatik	972500	http://www.mercedes-benz.com.tr/
Mercedes	S 400	3.5 306BG Short	3,5	Benzin	Otomatik	861300	http://www.mercedes-benz.com.tr/
Mercedes	S 400 Coupe	3.0 367BG Sport 4MATIC	3	Benzin	Otomatik	1025000	http://www.mercedes-benz.com.tr/
Mercedes	S 400 Long	3.0 333BG Vizyon 4MATIC	3	Benzin	Otomatik	820600	http://www.mercedes-benz.com.tr/
Mercedes	S 400 Long	3.5 306BG Vizyon	3,5	Benzin	Otomatik	989200	http://www.mercedes-benz.com.tr/
Mercedes	S 500 Cabriolet	4.7 455BG AMG	4,7	Benzin	Otomatik	1458500	http://www.mercedes-benz.com.tr/
Mercedes	S 500 Coupe	4.7 455BG AMG 4MATIC	4,7	Benzin	Otomatik	1333100	http://www.mercedes-benz.com.tr/
Mercedes	S 500 Long	4.7 455BG Vizyon	4,7	Benzin	Otomatik	1109300	http://www.mercedes-benz.com.tr/
Mercedes	S 500 Long	4.7 455BG Vizyon 4MATIC	4,7	Benzin	Otomatik	1149400	http://www.mercedes-benz.com.tr/
Mercedes	S 600 Long	6.0 530BG Vizyon	6	Benzin	Otomatik	1498100	http://www.mercedes-benz.com.tr/
Mercedes	S 63 AMG Cabriolet	5.5 585BG Performance 4MATIC	5,5	Benzin	Otomatik	1833700	http://www.mercedes-benz.com.tr/
Mercedes	S 63 AMG Coupe	5.5 585BG Performance	5,5	Benzin	Otomatik	1670400	http://www.mercedes-benz.com.tr/
Mercedes	S 63 AMG Long	5.5 585BG Vizyon 4MATIC	5,5	Benzin	Otomatik	1466400	http://www.mercedes-benz.com.tr/
Mercedes	S 65 AMG Coupe	6.0 630BG Performance 4MATIC	6	Benzin	Otomatik	2275100	http://www.mercedes-benz.com.tr/
Mercedes	SL 400	3.0 367BG Roadster	3	Benzin	Otomatik	979000	http://www.mercedes-benz.com.tr/
Mercedes	SL 63 AMG	5.5 585BG Performance	5,5	Benzin	Otomatik	1460900	http://www.mercedes-benz.com.tr/
Mercedes	SLC 180	1.6 156BG AMG	1,6	Benzin	Otomatik	268700	http://www.mercedes-benz.com.tr/
Mercedes	SLC 300	2.0 245BG AMG	2	Benzin	Otomatik	391000	http://www.mercedes-benz.com.tr/
Mercedes	SLC 43 AMG	3.0 367BG Performance	3	Benzin	Otomatik	556800	http://www.mercedes-benz.com.tr/
Mini	Mini Cooper 3 Kapı	1.5 136 BG Chili	1,5	Benzin	Otomatik	140158	https://www.mini.com.tr/
Mini	Mini Cooper 3 Kapı	1.5 136 BG Pepper	1,5	Benzin	Otomatik	115130	https://www.mini.com.tr/
Mini	Mini Cooper 3 Kapı	1.5 136 BG Türkiye Paketi	1,5	Benzin	Otomatik	102563	https://www.mini.com.tr/
Mini	Mini Cooper 3 Kapı D	1.5 116 BG Chili	1,5	Dizel	Otomatik	147531	https://www.mini.com.tr/
Mini	Mini Cooper 3 Kapı D	1.5 116 BG Pepper	1,5	Dizel	Otomatik	122042	https://www.mini.com.tr/
Mini	Mini Cooper 3 Kapı D	1.5 116 BG Türkiye Paketi	1,5	Dizel	Otomatik	109475	https://www.mini.com.tr/
Mini	Mini Cooper 5 Kapı	1.5 136 BG Chili	1,5	Benzin	Otomatik	145184	https://www.mini.com.tr/
Mini	Mini Cooper 5 Kapı	1.5 136 BG Pepper	1,5	Benzin	Otomatik	119841	https://www.mini.com.tr/
Mini	Mini Cooper 5 Kapı	1.5 136 BG Türkiye Paketi	1,5	Benzin	Otomatik	107274	https://www.mini.com.tr/
Mini	Mini Cooper 5 Kapı D	1.5 116 BG Chili	1,5	Dizel	Otomatik	152558	https://www.mini.com.tr/
Mini	Mini Cooper 5 Kapı D	1.5 116 BG Pepper	1,5	Dizel	Otomatik	135131	https://www.mini.com.tr/
Mini	Mini Cooper 5 Kapı D	1.5 116 BG Türkiye Paketi	1,5	Dizel	Otomatik	114186	https://www.mini.com.tr/
Mini	Mini Cooper Cabrio	1.5 136 BG Premium	1,5	Benzin	Otomatik	162611	https://www.mini.com.tr/
Mini	Mini Cooper Cabrio	1.5 136 BG Türkiye Paketi	1,5	Benzin	Otomatik	148536	https://www.mini.com.tr/
Mini	Mini Cooper Clubman	1.5 136 BG Chili	1,5	Benzin	Otomatik	177692	https://www.mini.com.tr/
Mini	Mini Cooper Clubman	1.5 136 BG Pepper	1,5	Benzin	Otomatik	165292	https://www.mini.com.tr/
Mini	Mini Cooper Clubman	1.5 136 BG Türkiye Paketi	1,5	Benzin	Otomatik	148536	https://www.mini.com.tr/
Mini	Mini Cooper Countryman All4	1.5 136 BG Chili	1,5	Benzin	Otomatik	191097	https://www.mini.com.tr/
Mini	Mini Cooper Countryman All4	1.5 136 BG Pepper	1,5	Benzin	Otomatik	177021	https://www.mini.com.tr/
Mini	Mini Cooper Countryman All4	1.5 136 BG Türkiye Paketi	1,5	Benzin	Otomatik	164958	https://www.mini.com.tr/
Mini	Mini John Cooper Works	2.0 231 BG Türkiye Paketi	2	Benzin	Otomatik	236588	https://www.mini.com.tr/
Mitsubishi	ASX	1.6 MT INSTYLE(Dizel)	1,6	Dizel	Düz	141315	https://www.mitsubishi-motors.com.tr/
Mitsubishi	ASX	1.6 MT INTENSE	1,6	Benzin	Düz	106596	https://www.mitsubishi-motors.com.tr/
Mitsubishi	ASX	1.6 MT INTENSE(Dizel)	1,6	Dizel	Düz	124808	https://www.mitsubishi-motors.com.tr/
Mitsubishi	ASX	1.6 MT INVITE	1,6	Benzin	Düz	96314	https://www.mitsubishi-motors.com.tr/
Mitsubishi	Attrage	1.2 CVT INTENSE(NAVİGASYONLU)	1,2	Benzin	Otomatik	61283	https://www.mitsubishi-motors.com.tr/
Mitsubishi	Attrage	1.2 MT INTENSE(NAVİGASYONLU)	1,2	Benzin	Düz	57367	https://www.mitsubishi-motors.com.tr/
Mitsubishi	L200	2.4L 4X2 AT STORM	2,4	Dizel	Otomatik	100968	https://www.mitsubishi-motors.com.tr/
Mitsubishi	L200	2.4L 4x2 MT STORM	2,4	Dizel	Düz	95178	https://www.mitsubishi-motors.com.tr/
Mitsubishi	L200	2.4L 4X4 AT BLIZZARD	2,4	Dizel	Otomatik	132377	https://www.mitsubishi-motors.com.tr/
Mitsubishi	L200	2.4L 4X4 AT TORNADO	2,4	Dizel	Otomatik	117271	https://www.mitsubishi-motors.com.tr/
Mitsubishi	L200	2.4L 4X4 MT STORM	2,4	Dizel	Düz	106817	https://www.mitsubishi-motors.com.tr/
Mitsubishi	L200	2.4L 4X4 MT TORNADO	2,4	Dizel	Düz	112890	https://www.mitsubishi-motors.com.tr/
Mitsubishi	Lancer	1.6 MT INVITE	1,6	Benzin	Düz	86500	https://www.mitsubishi-motors.com.tr/
Mitsubishi	Outlander	2.0 CVT INSTYLE4X4	2	Benzin	Otomatik	210000	https://www.mitsubishi-motors.com.tr/
Mitsubishi	Pajero	3.2 DID INSTYLE AT	3,2	Dizel	Otomatik	450668	https://www.mitsubishi-motors.com.tr/
Mitsubishi	Space Star	1.2 CVT INTENSE	1,2	Benzin	Otomatik	65912	https://www.mitsubishi-motors.com.tr/
Nissan	Juke	1.2 DIG-T BLACK EDITION	1,2	Benzin	Düz	80479	https://www.nissan.com.tr/
Nissan	Juke	1.2 DIG-T PLATINUM	1,2	Benzin	Düz	87384	https://www.nissan.com.tr/
Nissan	Juke	1.2 DIG-T PLATINUM PREMIUM PACK	1,2	Benzin	Düz	91059	https://www.nissan.com.tr/
Nissan	Juke	1.2 DIG-T SKY PACK	1,2	Benzin	Düz	76764	https://www.nissan.com.tr/
Nissan	Juke	1.2 DIG-T SPECIAL EDITION	1,2	Benzin	Düz	82469	https://www.nissan.com.tr/
Nissan	Juke	1.2 DIG-T TEKNA	1,2	Benzin	Düz	73024	https://www.nissan.com.tr/
Nissan	Juke	1.2 DIG-T VISIA	1,2	Benzin	Düz	64279	https://www.nissan.com.tr/
Nissan	Juke	1.5 dCi BLACK EDITION	1,5	Dizel	Düz	89464	https://www.nissan.com.tr/
Nissan	Juke	1.5 dCi PLATINUM	1,5	Dizel	Düz	96359	https://www.nissan.com.tr/
Nissan	Juke	1.5 dCi PLATINUM PREMIUM PACK	1,5	Dizel	Düz	100044	https://www.nissan.com.tr/
Nissan	Juke	1.5 dCi SKY PACK	1,5	Dizel	Düz	85729	https://www.nissan.com.tr/
Nissan	Juke	1.5 dCi SPECIAL EDITION	1,5	Dizel	Düz	91449	https://www.nissan.com.tr/
Nissan	Juke	1.5 dCi TEKNA	1,5	Dizel	Düz	81999	https://www.nissan.com.tr/
Nissan	Juke	1.5 dCi VISIA	1,5	Dizel	Düz	75444	https://www.nissan.com.tr/
Nissan	Juke	1.6 BLACK EDITION	1,6	Benzin	Otomatik	85899	https://www.nissan.com.tr/
Nissan	Juke	1.6 PLATINUM	1,6	Benzin	Otomatik	92799	https://www.nissan.com.tr/
Nissan	Juke	1.6 PLATINUM PREMIUM PACK	1,6	Benzin	Otomatik	96474	https://www.nissan.com.tr/
Nissan	Juke	1.6 SKY PACK	1,6	Benzin	Otomatik	82174	https://www.nissan.com.tr/
Nissan	Juke	1.6 SPECIAL EDITION	1,6	Benzin	Otomatik	87884	https://www.nissan.com.tr/
Nissan	Juke	1.6 TEKNA	1,6	Benzin	Otomatik	78444	https://www.nissan.com.tr/
Nissan	Juke	1.6 VISIA	1,6	Benzin	Otomatik	71884	https://www.nissan.com.tr/
Nissan	Micra	1.2 MATCH	1,2	Benzin	Düz	56781	https://www.nissan.com.tr/
Nissan	Micra	1.2 MATCH	1,2	Benzin	Otomatik	62466	https://www.nissan.com.tr/
Nissan	Micra	1.2 STREET	1,2	Benzin	Düz	52311	https://www.nissan.com.tr/
Nissan	Micra	1.2 STREET	1,2	Benzin	Otomatik	57941	https://www.nissan.com.tr/
Nissan	Navara	2.3 dCi 4X2 TEKNA	2,3	Dizel	Düz	86226	https://www.nissan.com.tr/
Nissan	Navara	2.3 dCi 4X2 VISIA	2,3	Dizel	Düz	78849	https://www.nissan.com.tr/
Nissan	Navara	2.3 dCi 4X4 PLATINUM	2,3	Dizel	Otomatik	119283	https://www.nissan.com.tr/
Nissan	Navara	2.3 dCi 4X4 TEKNA	2,3	Dizel	Düz	101697	https://www.nissan.com.tr/
Nissan	Navara	2.3 dCi 4X4 VISIA	2,3	Dizel	Düz	92419	https://www.nissan.com.tr/
Nissan	Pulsar	1.2 DIG-T N-TEC	1,2	Benzin	Otomatik	80625	https://www.nissan.com.tr/
Nissan	Pulsar	1.2 DIG-T TEKNA	1,2	Benzin	Otomatik	76532	https://www.nissan.com.tr/
Nissan	Pulsar	1.2 DIG-T VISIA	1,2	Benzin	Düz	60500	https://www.nissan.com.tr/
Nissan	Pulsar	1.2 DIG-T VISIA	1,2	Benzin	Otomatik	68582	https://www.nissan.com.tr/
Nissan	Pulsar	1.5 dCi N-TEC	1,5	Dizel	Düz	86845	https://www.nissan.com.tr/
Nissan	Pulsar	1.5 dCi TEKNA	1,5	Dizel	Düz	82753	https://www.nissan.com.tr/
Nissan	Pulsar	1.5 dCi VISIA	1,5	Dizel	Düz	77142	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T BLACK EDITION	1,2	Benzin	Düz	113053	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T BLACK EDITION	1,2	Benzin	Otomatik	120389	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T PLATINUM PREMIUM PACK	1,2	Benzin	Otomatik	143404	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T SKY PACK	1,2	Benzin	Düz	106562	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T SKY PACK	1,2	Benzin	Otomatik	113894	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T TEKNA	1,2	Benzin	Düz	99894	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T TEKNA	1,2	Benzin	Otomatik	107231	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T VISIA	1,2	Benzin	Düz	90817	https://www.nissan.com.tr/
Nissan	Qashqai	1.2 DIG-T VISIA	1,2	Benzin	Otomatik	98154	https://www.nissan.com.tr/
Nissan	Qashqai	1.5 dCi BLACK EDITION	1,5	Dizel	Düz	124783	https://www.nissan.com.tr/
Nissan	Qashqai	1.5 dCi PLATINUM PREMIUM PACK	1,5	Dizel	Düz	149377	https://www.nissan.com.tr/
Nissan	Qashqai	1.5 dCi SKY PACK	1,5	Dizel	Düz	119478	https://www.nissan.com.tr/
Nissan	Qashqai	1.5 dCi TEKNA	1,5	Dizel	Düz	112815	https://www.nissan.com.tr/
Nissan	Qashqai	1.5 dCi VISIA	1,5	Dizel	Düz	102733	https://www.nissan.com.tr/
Nissan	Qashqai	1.6 dCi BLACK EDITION	1,6	Dizel	Otomatik	150373	https://www.nissan.com.tr/
Nissan	Qashqai	1.6 dCi PLATINUM PREMIUM PACK	1,6	Dizel	Otomatik	163911	https://www.nissan.com.tr/
Nissan	Qashqai	1.6 dCi SKY PACK	1,6	Dizel	Otomatik	124789	https://www.nissan.com.tr/
Nissan	Qashqai	1.6 dCi TEKNA	1,6	Dizel	Otomatik	117907	https://www.nissan.com.tr/
Nissan	Qashqai	1.6 dCi VISIA	1,6	Dizel	Otomatik	117656	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi BLACK EDITION	1,6	Dizel	Düz	153128	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi BLACK EDITION	1,6	Dizel	Otomatik	163035	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi DESIGN PACK	1,6	Dizel	Düz	147518	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi DESIGN PACK	1,6	Dizel	Otomatik	154654	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi DESIGN PACK ALL MODE 4X4-i	1,6	Dizel	Düz	154285	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi PLATINUM PREMIUM PACK	1,6	Dizel	Düz	161509	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi PLATINUM PREMIUM PACK	1,6	Dizel	Otomatik	171411	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi SKY PACK	1,6	Dizel	Düz	140132	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi SKY PACK	1,6	Dizel	Otomatik	148716	https://www.nissan.com.tr/
Nissan	X-Trail	1.6 dCi VISIA	1,6	Dizel	Düz	124770	https://www.nissan.com.tr/
Opel	Adam	1.2 lt  XEL 70 HP MT5 JAM	1,2	Benzin	Düz	61200	http://www.opel.com.tr/
Opel	Adam	1.4 lt.  XEL 87 HP MTA GLAM	1,4	Benzin	Otomatik	68800	http://www.opel.com.tr/
Opel	Adam	1.4 lt.  XEL 87 HP MTA JAM	1,4	Benzin	Otomatik	64700	http://www.opel.com.tr/
Opel	Adam	1.4 lt.  XEL 87 HP MTA ROCKS	1,4	Benzin	Otomatik	77500	http://www.opel.com.tr/
Opel	Adam	1.4 lt.  XEL 87 HP MTA SLAM	1,4	Benzin	Otomatik	71900	http://www.opel.com.tr/
Opel	Adam	1.4 lt. NEH TURBO 150 HP - MT6 Adam S	1,4	Benzin	Düz	79200	http://www.opel.com.tr/
Opel	Astra HB	1.4 Benzinli 100 HP MT5 Enjoy	1,4	Benzin	Düz	72900	http://www.opel.com.tr/
Opel	Astra HB	1.4 Benzinli 150 HP AT6 S&S Dynamic	1,4	Benzin	Otomatik	96800	http://www.opel.com.tr/
Opel	Astra HB	1.4 Benzinli 150 HP AT6 S&S Enjoy	1,4	Benzin	Otomatik	84700	http://www.opel.com.tr/
Opel	Astra HB	1.4 Benzinli 150 HP AT6 S&S Excellence	1,4	Benzin	Otomatik	106900	http://www.opel.com.tr/
Opel	Astra HB	1.4 Benzinli 150 HP AT6 S&S OPC Line Sport	1,4	Benzin	Otomatik	101800	http://www.opel.com.tr/
Opel	Astra HB	1.4 Benzinli 150 HP MT6 Dynamic	1,4	Benzin	Düz	91900	http://www.opel.com.tr/
Opel	Astra HB	1.4 Benzinli 150 HP MT6 Excellence	1,4	Benzin	Düz	102100	http://www.opel.com.tr/
Opel	Astra HB	1.6 Benzinli 200 HP AT6 S&S OPC Line Sport	1,6	Benzin	Otomatik	107300	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 110 HP MT6 Design	1,6	Dizel	Düz	96400	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 110 HP MT6 Enjoy	1,6	Dizel	Düz	92000	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 136 HP AT6 Design	1,6	Dizel	Otomatik	102900	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 136 HP AT6 Dynamic	1,6	Dizel	Otomatik	110700	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 136 HP AT6 Enjoy	1,6	Dizel	Otomatik	98500	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 136 HP AT6 Excellence	1,6	Dizel	Otomatik	120800	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 136 HP AT6 OPC Line Sport	1,6	Dizel	Otomatik	115700	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 136 HP MT6 S&S Dynamic	1,6	Dizel	Düz	105800	http://www.opel.com.tr/
Opel	Astra HB	1.6 Dizel 136 HP MT6 S&S Excellence	1,6	Dizel	Düz	115900	http://www.opel.com.tr/
Opel	Astra Sedan	1.4 Benzinli 140 HP AT Design	1,4	Benzin	Otomatik	87050	http://www.opel.com.tr/
Opel	Astra Sedan	1.4 Benzinli 140 HP AT Edition Plus	1,4	Benzin	Otomatik	78700	http://www.opel.com.tr/
Opel	Astra Sedan	1.4 Benzinli 140 HP AT Sport	1,4	Benzin	Otomatik	87250	http://www.opel.com.tr/
Opel	Astra Sedan	1.4 Benzinli 140 HP MT Sport	1,4	Benzin	Düz	83050	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Benzinli 115 HP MT Edition	1,6	Benzin	Düz	60950	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Benzinli 115 HP MT Edition Plus	1,6	Benzin	Düz	64550	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Dizel 110 HP MT S&S Design	1,6	Dizel	Düz	103050	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Dizel 136 HP AT Design	1,6	Dizel	Otomatik	108850	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Dizel 136 HP AT Elite	1,6	Dizel	Otomatik	118450	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Dizel 136 HP AT Sport	1,6	Dizel	Otomatik	109150	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Dizel 136 HP MT S&S Elite	1,6	Dizel	Düz	114350	http://www.opel.com.tr/
Opel	Astra Sedan	1.6 Dizel 136 HP MT S&S Sport	1,6	Dizel	Düz	105150	http://www.opel.com.tr/
Opel	Astra Sports Tourer	1.4 Benzinli 150 HP AT6 S&S Dynamic	1,4	Benzin	Otomatik	99100	http://www.opel.com.tr/
Opel	Astra Sports Tourer	1.4 Benzinli 150 HP AT6 S&S Excellence	1,4	Benzin	Otomatik	109300	http://www.opel.com.tr/
Opel	Astra Sports Tourer	1.6 Dizel 136 HP AT6 Dynamic	1,6	Dizel	Otomatik	112900	http://www.opel.com.tr/
Opel	Astra Sports Tourer	1.6 Dizel 136 HP AT6 Excellence	1,6	Dizel	Otomatik	123300	http://www.opel.com.tr/
Opel	Cascada	1.6 XHT 170 HP AT6 Cosmo	1,6	Benzin	Otomatik	169600	http://www.opel.com.tr/
Opel	Corsa 5 Kapı	1.2 70 HP MT-5 Design	1,2	Benzin	Düz	56500	http://www.opel.com.tr/
Opel	Corsa 5 Kapı	1.2 70 HP MT-5 Enjoy	1,2	Benzin	Düz	56700	http://www.opel.com.tr/
Opel	Corsa 5 Kapı	1.2 70 HP MT-5 Essentia	1,2	Benzin	Düz	52900	http://www.opel.com.tr/
Opel	Corsa 5 Kapı	1.3 CDTI 75HP Design	1,3	Dizel	Düz	75300	http://www.opel.com.tr/
Opel	Corsa 5 Kapı	1.3 CDTI 75HP Enjoy 	1,3	Dizel	Düz	75800	http://www.opel.com.tr/
Opel	Corsa 5 Kapı	1.3 CDTI 75HP Essentia 	1,3	Dizel	Düz	73500	http://www.opel.com.tr/
Opel	Corsa 5 Kapı	1.3 CDTI 95HP MT-A Easytronic Şanzıman Start & Stop Design	1,3	Dizel	Otomatik	79100	http://www.opel.com.tr/
Opel	Corsa 5 Kapı	1.3 CDTI 95HP MT-A Easytronic Şanzıman Start & Stop Enjoy 	1,3	Dizel	Otomatik	79700	http://www.opel.com.tr/
Opel	Corsa 5 Kapı	1.3 CDTI 95HP MT-A Easytronic Şanzıman Start & Stop Essentia 	1,3	Dizel	Otomatik	77800	http://www.opel.com.tr/
Opel	Corsa 5 Kapı	1.4 90 HP Otomatik Şanzıman AT-6 Color Edition	1,4	Benzin	Otomatik	68800	http://www.opel.com.tr/
Opel	Corsa 5 Kapı	1.4 90 HP Otomatik Şanzıman AT-6 Design	1,4	Benzin	Otomatik	64800	http://www.opel.com.tr/
Opel	Corsa 5 Kapı	1.4 90 HP Otomatik Şanzıman AT-6 Enjoy	1,4	Benzin	Otomatik	65600	http://www.opel.com.tr/
Opel	Corsa 5 Kapı	1.4 90 HP Otomatik Şanzıman AT-6 Essentia	1,4	Benzin	Otomatik	61800	http://www.opel.com.tr/
Opel	Insignia Country Tourer	1.6 Dizel 136HP AT6 Cosmo	1,6	Dizel	Otomatik	154900	http://www.opel.com.tr/
Opel	Insignia Country Tourer	2.0 Dizel 170HP AT6 4x4 Cosmo	2	Dizel	Otomatik	210400	http://www.opel.com.tr/
Opel	Insignia Sedan	1.6 Benzinli 170HP AT6  Edition  Elegance	1,6	Benzin	Otomatik	112900	http://www.opel.com.tr/
Opel	Insignia Sedan	1.6 Dizel 136HP AT6 Cosmo	1,6	Dizel	Otomatik	138200	http://www.opel.com.tr/
Opel	Insignia Sedan	1.6 Dizel 136HP AT6 Design	1,6	Dizel	Otomatik	133500	http://www.opel.com.tr/
Opel	Insignia Sedan	1.6 Dizel 136HP AT6 Edition  Elegance	1,6	Dizel	Otomatik	134100	http://www.opel.com.tr/
Opel	Insignia Sedan	1.6 Dizel 136HP AT6 Elite	1,6	Dizel	Otomatik	143200	http://www.opel.com.tr/
Opel	Insignia Sedan	1.6 Dizel 136HP AT6 Sport	1,6	Dizel	Otomatik	143100	http://www.opel.com.tr/
Opel	Insignia Sedan	1.6 Dizel 136HP MT6 S&S Cosmo	1,6	Dizel	Düz	134300	http://www.opel.com.tr/
Opel	Insignia Sedan	1.6 Dizel 136HP MT6 S&S Edition  Elegance	1,6	Dizel	Düz	118600	http://www.opel.com.tr/
Opel	Insignia Sedan	1.6 Dizel 136HP MT6 S&S Sport	1,6	Dizel	Düz	135700	http://www.opel.com.tr/
Opel	Insignia Sedan	2.0 Dizel 170HP AT6 4x2 Cosmo	2	Dizel	Otomatik	180100	http://www.opel.com.tr/
Opel	Insignia Sedan	2.0 Dizel 170HP AT6 4x4 Cosmo	2	Dizel	Otomatik	191800	http://www.opel.com.tr/
